Date,Open,High,Low,Close,Volume,Returns,Log_Returns,Volume_Change,Price_Range,Intraday_Return,RSI_14,MACD,MACD_Signal,MACD_Diff,Stoch_K,Stoch_D,ROC_10,Williams_R,SMA_5,SMA_10,SMA_20,SMA_50,EMA_5,EMA_10,EMA_20,ADX,ADX_Pos,ADX_Neg,Ichimoku_A,Ichimoku_B,BB_High,BB_Low,BB_Mid,BB_Width,BB_Pct,ATR_14,Keltner_High,Keltner_Low,Keltner_Mid,HV_20,HV_50,OBV,Volume_SMA_10,Volume_SMA_20,Volume_ROC,MFI,CMF,Returns_Lag_1,Close_Lag_1,Volume_Lag_1,Returns_Lag_5,Close_Lag_5,Volume_Lag_5,Returns_Lag_10,Close_Lag_10,Volume_Lag_10,Returns_Lag_20,Close_Lag_20,Volume_Lag_20,Returns_Mean_5,Returns_Std_5,Returns_Skew_5,Returns_Kurt_5,Returns_Min_5,Returns_Max_5,Returns_Q25_5,Returns_Q75_5,Returns_Mean_10,Returns_Std_10,Returns_Skew_10,Returns_Kurt_10,Returns_Min_10,Returns_Max_10,Returns_Q25_10,Returns_Q75_10,Returns_Mean_20,Returns_Std_20,Returns_Skew_20,Returns_Kurt_20,Returns_Min_20,Returns_Max_20,Returns_Q25_20,Returns_Q75_20,Returns_Mean_50,Returns_Std_50,Returns_Skew_50,Returns_Kurt_50,Returns_Min_50,Returns_Max_50,Returns_Q25_50,Returns_Q75_50,Fourier_Sin_1,Fourier_Cos_1,Fourier_Sin_2,Fourier_Cos_2,Fourier_Sin_3,Fourier_Cos_3,Fourier_Sin_4,Fourier_Cos_4,Fourier_Sin_5,Fourier_Cos_5,DayOfWeek,Month,Quarter,Year,DayOfMonth,IsMonthEnd,IsQuarterEnd
2023-05-10,20.68277931213379,21.29500961303711,20.16568756103516,20.95371055603028,490700208,0.0130569493130283,0.0129724421592281,0.7988803299931839,1.1293220520019496,0.0130993634756593,43.3835722223914,-0.27666539114552435,-0.06432421008466643,-0.21234118106085792,20.935585037085122,14.426770292565175,-8.226622149640365,-79.06441496291488,21.222661972045902,21.713938331604005,21.901834678649905,21.863225479125976,21.19105158245908,21.567330924083812,21.884974231825794,13.947015617133221,18.729547965292284,20.469007619527297,22.373003005981445,22.72319507598877,23.393451600946218,20.410217756353592,21.901834678649905,13.62093125239735,0.18218243288631789,1.1726906711675589,23.050817998250327,20.799573453267417,21.925195725758872,0.4873644010406419,0.5625346381098117,33202956957,386849823.2,404767847.85,0.3332713440763584,46.52726599376195,-0.02413420397058296,0.0012674438574171,20.68364524841309,272780907.0,0.0504254337393061,22.82611083984375,423211212.0,-0.015139659026932,22.832014083862305,368042267.0,-0.0233962405485289,22.181440353393555,658826580.0,-0.01664815076523015,0.028131864560831332,-0.5452480706488018,-1.8263247597805616,-0.0543285681841619,0.0130569493130283,-0.0373190425768016,0.0012674438574171,-0.008124014360387932,0.030644075620519157,0.33754761766432806,0.15701975100708662,-0.0543285681841619,0.0504254337393061,-0.03325673285261513,0.009811667566543576,-0.0023961528092596206,0.03070107150046398,0.2796929535562296,-0.6978377345637542,-0.0543285681841619,0.0504254337393061,-0.023806651697699972,0.016059162490122,-0.0009129025827688263,0.03543635134043522,0.15525788692755393,0.5350992927590295,-0.0861015227436876,0.1023098509010791,-0.023034326884905303,0.025234960449576675,0.24675739769029736,-0.969077286229077,-0.47825397862132496,0.8782215733702249,0.68017273777092,-0.7330518718298257,-0.8400259231507798,0.5425462638657464,0.9479273461671277,-0.3184866502516965,2,5,2,2023,10,0,0
2023-05-11,20.95549964904785,20.95549964904785,19.855695724487305,20.23488044738769,376535594,-0.0343056236612809,-0.0349078754302605,-0.232656542913061,1.0998039245605469,-0.0343880706129048,39.589450205428044,-0.37026824631532307,-0.12551301733079775,-0.2447552289845253,9.307366603556902,13.924036003369443,-7.9673537527517375,-90.6926333964431,20.874785614013675,21.538763046264652,21.849671936035158,21.838313369750978,20.872327870768622,21.325067201048153,21.72782244283169,13.604395609121296,17.46927850812684,20.988273548285626,22.21800708770752,22.72319507598877,23.490398706333053,20.208945165737262,21.849671936035158,15.018319497895599,0.007903595565068032,1.1674844749813436,22.981284523010252,20.744378662109376,21.862831592559814,0.48116331241172144,0.5564241575919044,32826421363,380668335.7,399117288.85,-0.1410170157705477,38.59478589566696,0.007918484549079539,0.0130569493130283,20.95371055603028,490700208.0,-0.0373190425768016,21.974262237548828,351934449.0,-0.037026115172142,21.98663330078125,438350469.0,-0.0407234624676995,21.278135299682617,489546774.0,-0.01604546698212601,0.027605668153265296,-0.6203119571143944,-1.3775054219507439,-0.0543285681841619,0.0130569493130283,-0.0343056236612809,0.0012674438574171,-0.007851965209301823,0.030369830538748324,0.34390368112616804,0.2428623105068825,-0.0543285681841619,0.0504254337393061,-0.0312163642194693,0.009811667566543576,-0.0020752608689386903,0.030310439634511743,0.3053608431103244,-0.6613586235234508,-0.0543285681841619,0.0504254337393061,-0.023806651697699972,0.016059162490122,-0.0005929422740221102,0.03505142724897123,0.1729988043221172,0.6222121926056814,-0.0861015227436876,0.1023098509010791,-0.023034326884905303,0.025234960449576675,0.22252093395631373,-0.9749279121818237,-0.4338837391175569,0.9009688679024197,0.6234898018587403,-0.7818314824680245,-0.7818314824680281,0.6234898018587357,0.900968867902413,-0.4338837391175708,3,5,2,2023,11,0,0
2023-05-12,20.232479095458984,20.92959785461425,19.86431312561035,20.911794662475582,362726295,0.0334528398548201,0.0329054676082815,-0.0366746178051894,1.0652847290039027,0.0335754982773744,44.51082364394507,-0.3853853806856158,-0.1774874900017614,-0.2078978906838544,25.922721543995973,18.721891061546017,-6.077633319429794,-74.07727845600402,20.688298797607423,21.403444671630858,21.8044472694397,21.812213706970216,20.885483468004274,21.249926739489503,21.650105511369205,13.286248458824506,16.323539820401628,19.611738336391003,22.21800708770752,22.72319507598877,23.49545380740382,20.113440731475578,21.8044472694397,15.510657225731862,0.23605879488827378,1.1601844931258118,22.93977797826131,20.680310662587484,21.8100443204244,0.48814151092679076,0.5561614723698379,33189147658,387268678.6,404913153.15,0.2224413301535042,36.31525422270778,0.030194930635423094,-0.0343056236612809,20.23488044738769,376535594.0,-0.0059175362356326,21.84422874450684,303626005.0,0.0126597421362524,22.26497840881348,296722866.0,0.0252913465923012,21.81628799438477,246809009.0,-0.00817139176403547,0.03565737564856249,-0.3093745576839286,-1.645315646691935,-0.0543285681841619,0.0334528398548201,-0.0343056236612809,0.0130569493130283,-0.005772655437445052,0.03256286391044709,0.2879282896667233,-0.505319264974822,-0.0543285681841619,0.0504254337393061,-0.0312163642194693,0.010109572949125501,-0.001667186205812745,0.0307500248218954,0.2971860046278243,-0.7599505108948422,-0.0543285681841619,0.0504254337393061,-0.023806651697699972,0.016059162490122,-0.0006094303833589701,0.03503487963538361,0.1732629835328373,0.6277113343474876,-0.0861015227436876,0.1023098509010791,-0.023034326884905303,0.025234960449576675,0.19814614319939944,-0.9801724878485435,-0.3884347962746982,0.9214762118704062,0.5633200580636355,-0.8262387743159857,-0.7158668492597237,0.6982368180860674,0.8400259231507631,-0.5425462638657724,4,5,2,2023,12,0,0
2023-05-13,20.915910720825195,21.24797821044922,20.82196807861328,20.86876106262207,224618367,-0.0020578625865493,-0.0020599828951304,-0.3807496999907327,0.4260101318359375,-0.0022542483964697,44.26394564818094,-0.3962703129505307,-0.22124405459151528,-0.17502625835901545,24.8664303330955,20.03217282688281,-6.072738841779876,-75.13356966690449,20.730558395385742,21.268520545959472,21.773878383636475,21.816011810302733,20.879909332876874,21.180623889149967,21.575691754345666,12.558251118955562,17.92809145214583,19.07301128317098,22.08924627304077,22.72319507598877,23.50876507169747,20.03899169557548,21.773878383636475,15.935486159092353,0.23914223699934736,1.1077434673193922,22.873153082529704,20.686051146189374,21.77960211435954,0.48544998003305145,0.5335263743039754,32964529291,365150778.6,400421678.05,-0.496142454784844,34.09904750919601,0.019741150461836002,0.0334528398548201,20.911794662475582,362726295.0,-0.0543285681841619,20.65746307373047,553548056.0,-0.0021098645871108,22.218002319335938,445797367.0,-0.0154081764865208,21.480138778686523,314447869.0,0.0022827493554870492,0.02472973273087294,-0.48294048389363736,1.1908149272560162,-0.0343056236612809,0.0334528398548201,-0.0020578625865493,0.0130569493130283,-0.005767455237388903,0.032563517986891825,0.28732062586394,-0.5059139783037548,-0.0543285681841619,0.0504254337393061,-0.0312163642194693,0.010109572949125501,-0.0009996705108141703,0.030580474312588694,0.2346892658117323,-0.7299804404374348,-0.0543285681841619,0.0504254337393061,-0.023806651697699972,0.016059162490122,0.0007338812732796418,0.03360900248338763,0.25217772438761793,0.8632029163502732,-0.0861015227436876,0.1023098509010791,-0.021755675129625576,0.025234960449576675,0.17364817766693122,-0.9848077530122079,-0.34202014332567043,0.9396926207859078,0.49999999999999617,-0.8660254037844408,-0.6427876096865421,0.7660444431189757,0.7660444431189855,-0.6427876096865305,5,5,2,2023,13,0,0
2023-05-14,20.86826705932617,21.24398803710937,20.666637420654297,20.95339775085449,184522451,0.0040556642523457,0.0040474622150758,-0.1785068449010672,0.5773506164550746,0.0040794327236805,44.91111273189046,-0.39353084813726014,-0.25570141330066426,-0.13782943483659588,32.60560056790906,27.7982508150002,-3.5754181902316864,-67.39439943209094,20.784508895874023,21.19082546234131,21.751994800567626,21.82614685058594,20.904405472202747,21.139310045823514,21.516425658775077,12.078319472850165,17.237025635092415,19.374870425730066,21.968300342559814,22.72319507598877,23.51643392040599,19.987555680729262,21.751994800567626,16.22323962483037,0.27369662666901906,1.0698582636862266,22.832518100738525,20.67481908798218,21.753668594360352,0.4856178332570994,0.5328668394222678,33149051742,354420354.4,391713728.1,-0.3676985161874825,35.57806078160942,0.03299238125674139,-0.0020578625865493,20.86876106262207,224618367.0,0.0012674438574171,20.68364524841309,272780907.0,-0.0219485858940345,21.730348587036133,291826693.0,-0.0041465917596145,21.391069412231445,358681450.0,0.0028403934344727695,0.02473255077395267,-0.5953518491177391,1.3324842408445565,-0.0343056236612809,0.0334528398548201,-0.0020578625865493,0.0130569493130283,-0.0031670302227508828,0.03216362147547421,0.01589164006194461,-0.4089759323070515,-0.0543285681841619,0.0504254337393061,-0.027208601804868823,0.01080662804785765,-0.0005895577102161603,0.03059104807181706,0.19008308203731078,-0.7478884976429226,-0.0543285681841619,0.0504254337393061,-0.023806651697699972,0.016059162490122,0.0010395816055690657,0.03356745569105499,0.2256378633717802,0.8734694048630534,-0.0861015227436876,0.1023098509010791,-0.021755675129625576,0.025234960449576675,0.14904226617617788,-0.9888308262251281,-0.2947551744109108,0.9555728057861387,0.43388373911756106,-0.9009688679024177,-0.5633200580636335,0.826238774315987,0.6801727377709269,-0.7330518718298193,6,5,2,2023,14,0,0
2023-05-15,20.95322799682617,21.485639572143555,20.647809982299805,21.00718879699707,307353987,0.0025671753470335,0.0025638857811278,0.665672579864008,0.83782958984375,0.0025752977144655,45.34546531911011,-0.38260883814241353,-0.2810828982690141,-0.10152593987339942,34.2033833199911,30.558471406998574,-7.968602516691934,-65.79661668000891,20.79520454406738,21.00893325805664,21.705991554260255,21.826780242919924,20.938666580467522,21.11528800058234,21.467926910034315,11.290153184084279,17.89642289169712,18.274039418452677,21.594930171966553,22.72319507598877,23.497522818719553,19.914460289800957,21.705991554260255,16.507251096830657,0.30497053801790897,1.0532847869831925,22.79161510467529,20.665471649169923,21.72854337692261,0.47633117367852185,0.5298428288888464,33456405729,342834631.9,388693808.35,-0.27375745659592776,42.87811280198287,-0.018865326383634442,0.0040556642523457,20.95339775085449,184522451.0,0.0130569493130283,20.95371055603028,490700208.0,0.0504254337393061,22.82611083984375,423211212.0,0.0250658020214031,21.92725372314453,367752382.0,0.0007424386412738097,0.02408571066875913,-0.23952244519119303,1.8573243827371009,-0.0343056236612809,0.0334528398548201,-0.0020578625865493,0.0040556642523457,-0.007952856061978143,0.026335811166369967,-0.4502329415825193,-0.24361571614064662,-0.0543285681841619,0.0334528398548201,-0.027208601804868823,0.0036835420260176504,-0.0017144890439346407,0.03000604350621153,0.28996379455330146,-0.5202180915652318,-0.0543285681841619,0.0504254337393061,-0.023806651697699972,0.012759043930446374,0.0005736046185625259,0.03337696093311516,0.264407979626155,0.9747377878523354,-0.0861015227436876,0.1023098509010791,-0.021755675129625576,0.0246885079910292,0.12434370464748411,-0.9922392066001722,-0.24675739769029156,0.9690772862290785,0.36534102436639204,-0.9308737486442055,-0.4782539786213144,0.8782215733702305,0.5837436722347971,-0.8119380057158513,0,5,2,2023,15,0,0
2023-05-16,21.008012771606445,21.12025260925293,20.475379943847656,20.679420471191406,279283146,-0.0156026743498643,-0.0157256771997924,-0.0913306551640731,0.6448726654052734,-0.0156412843036325,43.1147411579053,-0.3958382541578196,-0.30403396944677524,-0.09180428471104435,24.467514337950146,30.425499408616783,-5.892538062756177,-75.53248566204985,20.88411254882812,20.879449081420898,21.675811958312988,21.84193515777588,20.85225121070882,21.036039358874895,21.39283105871594,10.796089502284223,17.091481050768493,18.654757592707377,21.362223625183105,22.72319507598877,23.51454206426957,19.837081852356405,21.675811958312988,16.96573221333379,0.2290544479872923,1.0241124925847698,22.664768091837566,20.708873621622722,21.686820856730144,0.46815780373005306,0.5183395820309352,33177122583,335569501.6,368153553.85,-0.20643419024887788,43.19705226489607,0.003261205044720346,0.0025671753470335,21.00718879699707,307353987.0,-0.0343056236612809,20.23488044738769,376535594.0,-0.0373190425768016,21.974262237548828,351934449.0,-0.0293808491086964,21.28301239013672,690088236.0,0.004483028503557129,0.017953563842709217,1.1464440187063312,2.4544073291625543,-0.0156026743498643,0.0334528398548201,-0.0020578625865493,0.0040556642523457,-0.005781219239284412,0.024474842622655448,-0.6589766407014291,0.9758112342412366,-0.0543285681841619,0.0334528398548201,-0.013181389821306375,0.0036835420260176504,-0.0010255803059930353,0.029491169595331122,0.2697108822127422,-0.39182730833200885,-0.0543285681841619,0.0504254337393061,-0.01718915223590685,0.012759043930446374,0.0012663839014679398,0.03265232449369092,0.2936333710062519,1.1931774703325484,-0.0861015227436876,0.1023098509010791,-0.0211109786348732,0.0246885079910292,0.09956784659581815,-0.9950307753654013,-0.19814614319940052,0.9801724878485433,0.2947551744109085,-0.9555728057861395,-0.38843479627470023,0.9214762118704053,0.4782539786213248,-0.878221573370225,1,5,2,2023,16,0,0
2023-05-17,20.679012298583984,21.17076873779297,20.50047874450684,21.06839942932129,279742763,0.0188099544990523,0.0186352348832953,0.0016457026017602,0.6702899932861293,0.0188300642755538,46.479660636890586,-0.37066254350245487,-0.31735968425791117,-0.0533028592445437,36.02155380718396,31.564150488375088,-3.5516443462470515,-63.97844619281604,20.915433502197267,20.801866149902345,21.61222620010376,21.85388919830322,20.924300616912976,21.041923008046968,21.361932808297404,10.259012021486127,16.633475525285153,17.760570039418546,21.281688690185547,22.72319507598877,23.442604905676287,19.78184749453123,21.61222620010376,16.938363393251368,0.351444193180677,0.9988394569205811,22.580241107940672,20.6830605506897,21.631650829315184,0.435514985624557,0.5164258115615954,33456865346,333181177.4,356653432.45,-0.07866006734172848,50.76054085587622,-0.02455009881719467,-0.0156026743498643,20.679420471191406,279283146.0,0.0334528398548201,20.911794662475582,362726295.0,-0.0059175362356326,21.84422874450684,303626005.0,0.0496688243182641,22.34011459350586,509745191.0,0.0015544514324035696,0.012373861958389751,0.012519439919686905,1.3586396179738074,-0.0156026743498643,0.0188099544990523,-0.0020578625865493,0.0040556642523457,-0.003308470165815923,0.025679052544688708,-0.8109185954260679,0.6116908065094232,-0.0543285681841619,0.0334528398548201,-0.01221647140903555,0.01080662804785765,-0.002568523796953625,0.02743486533820114,0.17583686207268898,-0.1363580589905765,-0.0543285681841619,0.0504254337393061,-0.01718915223590685,0.012759043930446374,0.0010914017458501417,0.03253176828587348,0.30582971539484693,1.2576063045946206,-0.0861015227436876,0.1023098509010791,-0.0211109786348732,0.0223699580496937,0.07473009358642475,-0.9972037971811801,-0.14904226617617544,0.9888308262251284,0.22252093395631242,-0.9749279121818241,-0.29475517441090615,0.9555728057861401,0.3653410243664007,-0.930873748644202,2,5,2,2023,17,0,0
2023-05-18,21.068193435668945,21.068193435668945,20.168506622314453,20.348695755004883,293327002,-0.0341603393618397,-0.0347574413225161,0.0485597513026636,0.8996868133544922,-0.0341508958924753,41.57893294325702,-0.4041261682221844,-0.33471298105076586,-0.06941318717141853,14.643830191533372,25.044299445555847,-1.4947010560954936,-85.35616980846663,20.811420440673828,20.770989418029785,21.46134662628174,21.838633766174315,20.73243232961028,20.915881689312045,21.26543404131716,10.238313024956128,15.55543775842694,19.000385943661644,21.281688690185547,22.80195140838623,23.182736599364762,19.739956653198714,21.46134662628174,16.041770379636812,0.17681615186706118,0.9917718390695993,22.438565572102863,20.576346143086756,21.50745585759481,0.4092122340226313,0.5176408718924896,33163538344,307159072.0,345730708.95,-0.47009659085497724,44.51191104075807,-0.1136590082136637,0.0188099544990523,21.06839942932129,279742763.0,-0.0020578625865493,20.86876106262207,224618367.0,-0.0543285681841619,20.65746307373047,553548056.0,0.0459340812082385,23.366287231445312,511781472.0,-0.0048660439226545105,0.020425679333528703,-0.5859623706566448,-0.2920953920486464,-0.0341603393618397,0.0188099544990523,-0.0156026743498643,0.0040556642523457,-0.0012916472835837022,0.021712350151827146,-0.28735310932211455,-0.35110767226213874,-0.0343056236612809,0.0334528398548201,-0.01221647140903555,0.01080662804785765,-0.006573244825457536,0.025777947730215398,0.2370193065798761,0.06646477022803876,-0.0543285681841619,0.0504254337393061,-0.0250015242609858,0.006206683723322375,-0.00021784131741858225,0.032608309892146956,0.3854564687397854,1.2867176571652352,-0.0861015227436876,0.1023098509010791,-0.021755675129625576,0.01876659358016895,0.049845885660696684,-0.9987569212189223,-0.0995678465958157,0.9950307753654015,0.14904226617618005,-0.9888308262251277,-0.19814614319939572,0.9801724878485443,0.2467573976902982,-0.9690772862290767,3,5,2,2023,18,0,0
2023-05-19,20.34809875488281,20.5580997467041,20.312673568725582,20.34987068176269,149073606,5.7739659187650005e-05,5.7737992317691145e-05,-0.4917835556100628,0.2454261779785191,8.708070966372787e-05,41.589760447653774,-0.42564495504787914,-0.35289937585018855,-0.07274557919769059,14.678729637504562,21.78137121207398,-1.6137124894655883,-85.32127036249544,20.690715026855468,20.737611961364745,21.319690322875978,21.834610252380372,20.604911780327754,20.812970597030343,21.178237530883404,10.21909252817827,15.264862484697911,18.645459105068127,21.281688690185547,22.89701557159424,22.912542271955267,19.72683837379669,21.319690322875978,14.942543019681324,0.19557131732366348,0.9384614347059507,22.267649396260577,20.457255872090663,21.362452634175618,0.4098475318369877,0.514115583447145,33312611950,294788341.9,334686185.5,-0.4535042513074421,37.360215025190136,-0.10601788563788883,-0.0341603393618397,20.348695755004883,293327002.0,0.0040556642523457,20.95339775085449,184522451.0,0.0012674438574171,20.68364524841309,272780907.0,-0.0078442278720565,23.18299674987793,369964075.0,-0.005665628841286121,0.020064169511438815,-0.4492957278678687,-0.028240568685484153,-0.0341603393618397,0.0188099544990523,-0.0156026743498643,0.0025671753470335,-0.0014126177034066473,0.021699874298838656,-0.2671380305343836,-0.35169411734797407,-0.0343056236612809,0.0334528398548201,-0.01221647140903555,0.01080662804785765,-0.006178146448895328,0.02581796773081659,0.1859015911259942,0.02848836826146135,-0.0543285681841619,0.0504254337393061,-0.0250015242609858,0.006206683723322375,0.00031422966495775077,0.03238623759390526,0.3535160775104303,1.373737830218271,-0.0861015227436876,0.1023098509010791,-0.0211109786348732,0.01876659358016895,0.024930691738074964,-0.9996891820008162,-0.04984588566070133,0.9987569212189221,0.07473009358642342,-0.9972037971811802,-0.09956784659582497,0.9950307753654006,0.12434370464748848,-0.9922392066001716,4,5,2,2023,19,0,0
2023-05-20,20.35030937194824,20.36148834228516,20.14699935913086,20.285446166992188,121021517,-0.0031658439396492,-0.0031708658253796,-0.1881760947004931,0.2144889831543004,-0.0031873326233291,41.139521393230424,-0.44279302618875604,-0.37087810591790205,-0.071914920270854,14.906829421591528,14.743129750209837,-3.189241290945354,-85.09317057840848,20.546366500854493,20.670785522460935,21.192361927032472,21.816909255981447,20.498423242549233,20.71705706429613,21.093209781941383,10.448857933812347,15.001126684335228,19.65783881543366,21.28384304046631,22.89701557159424,22.685290195008083,19.69943365905686,21.192361927032472,14.089305129045263,0.19626278117499596,0.8867491167379756,22.076824728647868,20.35475327173869,21.21578900019328,0.4085769490484227,0.5095953574952584,33191590433,257820472.8,322335148.0,-0.7533697458713936,39.665778122689424,-0.04752840142302153,5.7739659187650005e-05,20.34987068176269,149073606.0,0.0025671753470335,21.00718879699707,307353987.0,0.0130569493130283,20.95371055603028,490700208.0,-0.015139659026932,22.832014083862305,368042267.0,-0.006812232698622661,0.019635299529533197,-0.2168467499073385,0.3987522472707745,-0.0341603393618397,0.0188099544990523,-0.0156026743498643,5.7739659187650005e-05,-0.003034897028674397,0.02109594071476789,-0.04663324727067253,-0.015690446731161347,-0.0343056236612809,0.0334528398548201,-0.012493466747310524,0.0036835420260176504,-0.005579455694531188,0.025737928538467493,0.11265205370154073,0.0546224861780359,-0.0543285681841619,0.0504254337393061,-0.0250015242609858,0.006206683723322375,-0.00035192719023543323,0.03210149012394068,0.4107844620715824,1.5548197066423837,-0.0861015227436876,0.1023098509010791,-0.0211109786348732,0.017460619786235074,1.102182119232618e-15,-1.0,-2.204364238465236e-15,1.0,6.859260036498355e-15,-1.0,-4.408728476930472e-15,1.0,1.9581969173625882e-15,-1.0,5,5,2,2023,20,0,0
2023-05-21,20.285701751708984,20.383838653564453,19.50821685791016,19.609437942504883,210641913,-0.0333247895521905,-0.033892713320454,0.7405327434459443,0.8756217956542933,-0.0333369689390769,36.65537374876675,-0.5051086322988176,-0.3977242111940852,-0.10738442110473245,4.401754099298727,11.329104386131624,-3.090912775635169,-95.59824590070127,20.332369995117187,20.608241271972652,21.073502159118654,21.789585189819334,20.202094809201117,20.515671769424994,20.951898178185527,11.514507812823028,13.942114194780652,23.420159414148685,21.107949256896973,22.723276138305664,22.66952236598755,19.477481952249757,21.073502159118654,15.147175773802621,0.041339072552846724,0.8859543080891411,21.941977691650386,20.256122207641603,21.099049949645995,0.4049941089186796,0.5146027133013267,32980948520,241231104.7,310949720.2,-0.4405790146893789,40.852618057915116,-0.044220055532921396,-0.0031658439396492,20.285446166992188,121021517.0,-0.0156026743498643,20.679420471191406,279283146.0,-0.0343056236612809,20.23488044738769,376535594.0,-0.037026115172142,21.98663330078125,438350469.0,-0.010356655739087901,0.022940188989515886,0.024474315507719068,-1.9632595339887782,-0.0341603393618397,0.0188099544990523,-0.0333247895521905,5.7739659187650005e-05,-0.0029368136177653575,0.02093607060969977,-0.02308124185304242,-0.011694123254942821,-0.0341603393618397,0.0334528398548201,-0.012493466747310524,0.0036835420260176504,-0.005394389413533613,0.025512230824881715,0.12578583701884835,0.11284782674209254,-0.0543285681841619,0.0504254337393061,-0.0247926368085735,0.006206683723322375,-0.0008343415724654433,0.0324169238903424,0.4234794754742456,1.4231258495431718,-0.0861015227436876,0.1023098509010791,-0.021755675129625576,0.017460619786235074,-0.024930691738069208,-0.9996891820008164,0.049845885660689836,0.9987569212189228,-0.0747300935864239,-0.9972037971811801,0.09956784659580205,0.9950307753654029,-0.1243437046474846,-0.9922392066001722,6,5,2,2023,21,0,0
2023-05-22,19.61201858520508,19.98162841796875,19.383373260498047,19.54204559326172,216922971,-0.0034367302847108,-0.0034426494077464,0.0298186524730241,0.5982551574707031,-0.003567862820411,36.23139023776331,-0.5535512047486186,-0.4288896099049919,-0.12466159484362671,7.547679943530761,8.95208782147369,-6.550126812749174,-92.45232005646923,20.027099227905275,20.47126636505127,20.937355518341064,21.769686584472655,19.982078403887986,20.3386488283044,20.81762650343088,12.654338515302696,13.253671227359243,23.29413480875622,21.045527458190918,22.66085433959961,22.567780487929593,19.306930548752536,20.937355518341064,15.57431613710987,0.07210238094198186,0.8654043687592526,21.81676289240519,20.131180159250896,20.97397152582804,0.3994697587071129,0.5125875472709237,32764025549,226650772.3,306959725.45,-0.4019651346203065,44.701954768955495,-0.0922024693645725,-0.0333247895521905,19.609437942504883,210641913.0,0.0188099544990523,21.06839942932129,279742763.0,0.0334528398548201,20.911794662475582,362726295.0,0.0126597421362524,22.26497840881348,296722866.0,-0.01480599269584052,0.017343733034123236,-0.5806484838824402,-3.2780591359424474,-0.0341603393618397,5.7739659187650005e-05,-0.0333247895521905,-0.0031658439396492,-0.006625770631718447,0.016616024633133518,-0.6573117913044237,0.04383883759942618,-0.0341603393618397,0.0188099544990523,-0.012561188333575925,0.0019398164250720375,-0.006199213034581773,0.025164229472142845,0.21615569932635342,0.3256946053319682,-0.0543285681841619,0.0504254337393061,-0.0247926368085735,0.00293929757336155,-0.0004848144575537313,0.032289980362557834,0.39976562877265703,1.47311780289623,-0.0861015227436876,0.1023098509010791,-0.021755675129625576,0.017460619786235074,-0.04984588566069803,-0.9987569212189223,0.09956784659581838,0.9950307753654012,-0.14904226617616648,-0.9888308262251297,0.198146143199401,0.9801724878485432,-0.24675739769029442,-0.9690772862290777,0,5,2,2023,22,0,0
2023-05-23,19.54226303100586,20.15293502807617,19.45125961303711,20.043182373046875,258761187,0.0256440287887749,0.0253207360490586,0.1928713026892849,0.701675415039059,0.0256326169208885,41.637394142649974,-0.5452197881409724,-0.452155645552188,-0.09306414258878437,31.385610324144682,14.445014788991406,-3.9560503237247038,-68.61438967585532,19.965996551513673,20.38870849609375,20.828614521026612,21.761689224243163,20.002446393607617,20.284927654621214,20.743869919584785,13.348577532149323,13.90886953459662,21.92658005491267,21.045527458190918,22.66085433959961,22.391587662332455,19.26564137972077,20.828614521026612,15.007941500170471,0.2487377974635191,0.8537094434935245,21.70061388015747,20.04331216812134,20.871963024139404,0.41508097005361094,0.5158267286469993,33022786736,230065054.3,297607916.45,0.15200368721405577,51.66389289188642,-0.13263947456703404,-0.0034367302847108,19.54204559326172,216922971.0,-0.0341603393618397,20.348695755004883,293327002.0,-0.0020578625865493,20.86876106262207,224618367.0,-0.0021098645871108,22.218002319335938,445797367.0,-0.0028451190657176016,0.02091363978062571,-0.23545491607665303,1.944228438598767,-0.0333247895521905,0.0256440287887749,-0.0034367302847108,5.7739659187650005e-05,-0.003855581494186028,0.019517983626596593,-0.31584342919923114,-0.3633898754185014,-0.0341603393618397,0.0256440287887749,-0.012561188333575925,0.0036835420260176504,-0.004811518365787489,0.02614764335041198,0.12099195213313041,-0.1198383875584042,-0.0543285681841619,0.0504254337393061,-0.0247926368085735,0.00630598551751635,0.00011953574521240067,0.03249402960952279,0.3452490260902619,1.3364380243943026,-0.0861015227436876,0.1023098509010791,-0.021755675129625576,0.01876659358016895,-0.07473009358642256,-0.9972037971811802,0.14904226617617108,0.9888308262251291,-0.22252093395629904,-0.9749279121818271,0.2947551744108977,0.9555728057861428,-0.36534102436639704,-0.9308737486442035,1,5,2,2023,23,0,0
