Feature,Real_Mean,Synthetic_Mean,Mean_Diff,Real_Std,Synthetic_Std,Std_Diff,KS_Stat,KS_PValue
Close_Lag_5,0.18484084842330245,0.50091434,0.31607348682755204,0.19940876996073137,0.20041299,0.0010042187019883575,0.5773619589345172,0.0
Volume_Lag_5,0.053716456001051675,0.34725592,0.2935394594023144,0.05671874372849871,0.19990574,0.14318699450602124,0.7585957732149464,0.0
Returns_Lag_10,0.5991779160123036,0.5255427,0.07363523956348161,0.05785173684989752,0.21827856,0.16042682021225152,0.43162111542730297,0.0
Close_Lag_10,0.18360902665723358,0.48943448,0.3058254540098807,0.19776808058410214,0.20055103,0.0027829524359173907,0.5682054661487236,0.0
Volume_Lag_10,0.05342450989557216,0.3473459,0.29392137871908236,0.056374201162601174,0.20006913,0.14369492830440933,0.7593934979652238,0.0
Returns_Lag_20,0.5991184291360362,0.52549803,0.07362039656615094,0.058015502625365145,0.21974745,0.16173195130262863,0.4322396411394747,0.0
Close_Lag_20,0.19004558630045118,0.4927154,0.30266980223600204,0.20423923396228158,0.20069043,0.003548800579293604,0.5641185719570847,0.0
Volume_Lag_20,0.052874314480849484,0.3531611,0.30028678209202647,0.055742864349669394,0.20035668,0.14461381282489877,0.7698795320014798,0.0
Returns_Mean_5,0.4916913204042574,0.4884175,0.0032738141863008496,0.07925232900868576,0.20868333,0.12943099783171494,0.2721513133555309,0.0
Returns_Std_5,0.15740961879732998,0.4347815,0.27737187295910926,0.10848898741700094,0.21258897,0.1040999784757908,0.6143174250832408,0.0
Returns_Skew_5,0.5156289206106103,0.51497257,0.0006563530523217009,0.2304657701441256,0.24094938,0.010483607273438805,0.04825078616352202,1.9279244804584834e-175
Returns_Kurt_5,0.45773501669999317,0.46658698,0.008851960543430293,0.2522376152558619,0.2490913,0.003146317867785131,0.03357380688124306,3.8399005059520823e-85
Returns_Min_5,0.8518076308805944,0.5826724,0.26913521371674554,0.08604890894187103,0.20940338,0.12335447180973877,0.6503248705142434,0.0
Returns_Max_5,0.2046690090171015,0.45985624,0.2551872329243505,0.12654137531502957,0.22008884,0.09354746421591525,0.555441870144284,0.0
Returns_Q25_5,0.7046363434341255,0.5353233,0.1693130216148201,0.09547287483252467,0.21837083,0.12289795021973668,0.48809771550129477,0.0
Returns_Q75_5,0.26582624121140125,0.42639107,0.16056482390929577,0.08079633835166425,0.21274173,0.13194539424568683,0.48602825564187946,0.0
