Feature,Real_Mean,Synthetic_Mean,Mean_Diff,Real_Std,Synthetic_Std,Std_Diff,KS_Stat,KS_PValue
Fourier_Sin_1,0.5008186289823064,0.46268234,0.03813629241347405,0.35567981341586075,0.20365028,0.15202953258261642,0.2492484123767058,0.0
Fourier_Cos_1,0.49064302791568043,0.50145787,0.01081484209088085,0.3512885526863366,0.20432322,0.1469653354135781,0.23149743277935414,0.0
Fourier_Sin_2,0.501064499336063,0.4907105,0.010354002433597187,0.3538453858550636,0.20875107,0.14509431833587566,0.22724969598702882,0.0
Fourier_Cos_2,0.4939648007001912,0.51523894,0.021274140015598575,0.3533181394029251,0.20745885,0.14585928568130646,0.2410991757870558,0.0
Fourier_Sin_3,0.5006984762570078,0.48583707,0.014861404122989863,0.35362632438838637,0.21020405,0.14342227444350875,0.23256992298338053,0.0
Fourier_Cos_3,0.49739325112096605,0.4876942,0.009699047267358873,0.35347013974416536,0.21029079,0.14317935013997835,0.2274777057154438,0.0
Fourier_Sin_4,0.5001891322060572,0.4753951,0.02479401897630562,0.3537599106834207,0.21365356,0.14010634623029572,0.23021382245642485,0.0
Fourier_Cos_4,0.49916923900097876,0.4803071,0.01886213679760962,0.3536761904465575,0.21473682,0.13893937117928457,0.23292460478313748,0.0
Fourier_Sin_5,0.49998894061304844,0.48724702,0.012741920606868629,0.3535475641481724,0.21717371,0.1363738536827412,0.21226016754492638,0.0
Fourier_Cos_5,0.5000237169318541,0.48598185,0.014041865115676733,0.3535592159739172,0.21754761,0.13601160557180997,0.2144895960005404,0.0
DayOfWeek,0.5063124915551952,0.48996451,0.01634797658441578,0.3494605815429135,0.27443987,0.07502071023172574,0.20036143764356174,0.0
Month,0.504092659468622,0.48821616,0.015876497740716755,0.3074539545732567,0.20445909,0.1029948685127327,0.1915788406972031,0.0
Quarter,0.5047290906634239,0.48966172,0.015067367288103428,0.3685768771335698,0.20664757,0.16192930223198898,0.27687981353871105,0.0
Year,0.499774805206495,0.53296494,0.03319013963298256,0.314450679542922,0.20161295,0.1128377301715841,0.22972402378057022,0.0
DayOfMonth,0.491092138449759,0.5004454,0.009353287060647475,0.2919133649171675,0.25348347,0.03842989066255936,0.08178793406296447,0.0
IsMonthEnd,0.033584988515065535,0.32453042,0.290945434172465,0.1801583666153433,0.23457909,0.05442071968836765,0.9652074044048101,0.0
IsQuarterEnd,0.01053911633563032,0.29839417,0.28785505704808245,0.1021177916060388,0.20993681,0.10781902091398836,0.9838028644777733,0.0
