Feature,Real_Mean,Synthetic_Mean,Mean_Diff,Real_Std,Synthetic_Std,Std_Diff,KS_Stat,KS_PValue
CMF,0.5156510966653431,0.4744814,0.04116969283767591,0.16297818438959336,0.21540956,0.052431377602098234,0.17485812728009728,0.0
Returns_Lag_1,0.5029005021084899,0.4819585,0.020941993616973797,0.07308956499580885,0.21952868,0.14643911008353686,0.32861268747466554,0.0
Close_Lag_1,0.4329266813023913,0.5049054,0.07197872135797856,0.22645282699505678,0.19901091,0.02744191839138857,0.19300601270098638,0.0
Volume_Lag_1,0.16013795562234454,0.41156822,0.25143026880773967,0.08412145369739286,0.21243063,0.12830917245655304,0.6212758411025536,0.0
Returns_Lag_5,0.5029016063434664,0.4872374,0.015664212487417783,0.07311784383806685,0.22109635,0.1479785079046776,0.3201932171328199,0.0
Close_Lag_5,0.43158861325869907,0.5090422,0.07745359016766201,0.22615021517042377,0.19989231,0.026257902882139472,0.19746486961221457,0.0
Volume_Lag_5,0.16026487286492339,0.39558807,0.23532319728926668,0.08427215238298433,0.21310148,0.12882932404790862,0.593458654235914,0.0
Returns_Lag_10,0.5029057130585118,0.480527,0.022378699518243894,0.0731537092820927,0.21890298,0.14574926603872335,0.3307407782732063,0.0
Close_Lag_10,0.43491677901742526,0.5128201,0.07790334560873441,0.22846845963538773,0.20011233,0.028356131702076265,0.20007431428185385,0.0
Volume_Lag_10,0.16040816657231774,0.38434377,0.22393560655428443,0.08448316591055854,0.21114713,0.1266639636251165,0.5774304148088096,0.0
Returns_Lag_20,0.5029171341944942,0.47555143,0.027365707783819193,0.07322505230012923,0.2188139,0.14558884387907,0.33695615457370626,0.0
Close_Lag_20,0.4642062845265832,0.52600914,0.06180285787225104,0.24536848114910803,0.19948223,0.04588624881687842,0.20032765842453723,0.0
Volume_Lag_20,0.16063470351221318,0.38860252,0.22796782148359065,0.08497988179617723,0.21027815,0.12529827162331741,0.5868463721118767,0.0
Returns_Mean_5,0.5506906722325643,0.50384057,0.046850106551106774,0.10873013956035063,0.21196444,0.10323430376564577,0.29464768274557496,0.0
Returns_Std_5,0.22348745229362108,0.47275704,0.2492695891606941,0.14762079657209892,0.21939719,0.07177639066087227,0.540281718686664,0.0
Returns_Skew_5,0.5142860471221802,0.49224713,0.0220389126750824,0.21840562440930536,0.2420433,0.023637677053821776,0.09068875827590864,0.0
Returns_Kurt_5,0.4219293950053911,0.47799236,0.05606296081812573,0.24923569510171184,0.24963458,0.00039888372233143343,0.09672679367653025,0.0
Returns_Min_5,0.790673143814643,0.54463345,0.24603969569071116,0.11431961283358849,0.21167934,0.09735972657528602,0.5803692068639373,0.0
Returns_Max_5,0.2414571632847662,0.44040963,0.19895246725226687,0.12695605734470292,0.21533571,0.08837965449211196,0.5034032563167139,0.0
Returns_Q25_5,0.635462865116441,0.5127107,0.12275217461808896,0.10774474406197321,0.21456434,0.10681959426448095,0.3987636805837049,0.0
Returns_Q75_5,0.47572158995440034,0.49389654,0.01817495402524444,0.1050584892184393,0.21584854,0.11079004608086185,0.23860795838400217,0.0
Returns_Mean_10,0.5692107607672673,0.5128795,0.05633126991491133,0.11797511926746948,0.2091742,0.09119908162497894,0.2797594919605459,0.0
Returns_Std_10,0.3290129183613631,0.53346574,0.20445282470351728,0.1798661117430765,0.21115983,0.031293713581935695,0.4388680583704905,0.0
Returns_Skew_10,0.4952101776952216,0.50125575,0.0060455729609063535,0.150727151922752,0.2192422,0.06851504833264199,0.16051884880421563,0.0
Returns_Kurt_10,0.2324446468711798,0.4459264,0.21348175116768434,0.1671015429199033,0.22630237,0.05920082750913569,0.4574466288339414,0.0
Returns_Min_10,0.80675841232462,0.5418626,0.2648958053223617,0.1353964138611226,0.21004838,0.07465196365276289,0.5857316578840697,0.0
Returns_Max_10,0.22551122703115828,0.4679213,0.24241005979020708,0.16288533901958827,0.21220888,0.04932354295463201,0.5557441561951089,0.0
Returns_Q25_10,0.6880117444464212,0.51879793,0.16921381039109284,0.14679794309992764,0.21618778,0.06938983203511265,0.4198081340359411,0.0
Returns_Q75_10,0.41563730380995134,0.48315716,0.06751985408799788,0.13124283979966667,0.21695682,0.0857139842645881,0.28551884880421563,0.0
Returns_Mean_20,0.5685668649873153,0.51464045,0.05392641450971525,0.12789684973113633,0.20747721,0.07958036222107315,0.24764389947304416,0.0
Returns_Std_20,0.40214725700378107,0.5598592,0.15771195920944525,0.18576203407724706,0.20316818,0.017406149487892708,0.35882819889204165,0.0
Returns_Skew_20,0.4555244701117015,0.5055912,0.05006674359145402,0.13491871687834503,0.20786035,0.07294163373048065,0.2863042156465343,0.0
Returns_Kurt_20,0.14630545346644172,0.4168151,0.27050964863393057,0.1553839374838197,0.20868176,0.053297824734655636,0.6319754087285503,0.0
Returns_Min_20,0.7509365083682765,0.5258055,0.2251310350406398,0.14842396586836137,0.20793551,0.05951154619752608,0.5048473179300095,0.0
Returns_Max_20,0.294863843113648,0.5018161,0.20695225080801338,0.1929849996033062,0.20908725,0.016102253013576123,0.5028965680313471,0.0
Returns_Q25_20,0.7120197975882326,0.52724403,0.18477576615894187,0.16260707524501536,0.21293084,0.050323767989046836,0.4341305229023105,0.0
Returns_Q75_20,0.3656602002300601,0.4807339,0.11507370103222325,0.1581682190037655,0.2153409,0.05717267843714485,0.3245169571679503,0.0
Returns_Mean_50,0.5941637566015641,0.53503776,0.05912600063537754,0.1552481693591071,0.20753373,0.05228556269751064,0.2303827185515471,0.0
Returns_Std_50,0.4880747413939056,0.54964024,0.06156549689115909,0.1869905934097382,0.20191535,0.014924760126867637,0.1862079448723145,0.0
Returns_Skew_50,0.38832336452576677,0.48731288,0.09898951861288985,0.15408496706646382,0.20424686,0.050161896656337385,0.35907309822996886,0.0
Returns_Kurt_50,0.12268588835390344,0.4198074,0.29712151592580544,0.17362634728570137,0.20353861,0.029912264245556264,0.7144051479529793,0.0
Returns_Min_50,0.6681177416735453,0.49530724,0.17281050476367898,0.17184017389819042,0.20680885,0.0349686762709914,0.3964582488852858,0.0
Returns_Max_50,0.4101999579859022,0.53348136,0.12328140149590933,0.23454830953807065,0.2076495,0.026898810360137915,0.33753040129712203,0.0
Returns_Q25_50,0.6903591769481974,0.5216571,0.1687020676876383,0.18438577181636448,0.20830429,0.023918514186748313,0.41798405620862045,0.0
Returns_Q75_50,0.3694463070162933,0.4617864,0.09234008233459784,0.14920294342787976,0.20791042,0.05870747508255725,0.283694770976895,0.0
Fourier_Sin_1,0.5008186289823064,0.45947826,0.04134036989569756,0.35567981341586075,0.20336506,0.15231475570902786,0.2507515876232942,0.0
Fourier_Cos_1,0.49064302791568043,0.5181585,0.02751546751049755,0.3512885526863366,0.2052139,0.14607464830553823,0.2410991757870558,0.0
Fourier_Sin_2,0.501064499336063,0.49971926,0.0013452372129550971,0.3538453858550636,0.21025714,0.14358824307285228,0.22126232941494395,0.0
Fourier_Cos_2,0.4939648007001912,0.5016429,0.007678082123752872,0.3533181394029251,0.211492,0.14182613739257965,0.22622787461153898,0.0
Fourier_Sin_3,0.5006984762570078,0.4952458,0.005452661933582514,0.35362632438838637,0.21385191,0.13977441057861006,0.2209076476151871,0.0
Fourier_Cos_3,0.49739325112096605,0.4818204,0.015572846591394518,0.35347013974416536,0.21595943,0.1375107100032596,0.2230695176327523,0.0
Fourier_Sin_4,0.5001891322060572,0.5080105,0.00782137442388664,0.3537599106834207,0.22009791,0.13366199634530884,0.21480205377651668,0.0
Fourier_Cos_4,0.49916923900097876,0.47746703,0.02170220871418982,0.3536761904465575,0.21805686,0.13561933286065053,0.22967335495203356,0.0
Fourier_Sin_5,0.49998894061304844,0.502566,0.0025770393445321282,0.3535475641481724,0.22416799,0.12937957644389536,0.2004205512768545,0.0
Fourier_Cos_5,0.5000237169318541,0.47860822,0.02141549611619553,0.3535592159739172,0.22456461,0.12899460406214353,0.21126368058370482,0.0
DayOfWeek,0.5063124915551952,0.48366967,0.022642823119144784,0.3494605815429135,0.2708729,0.07858769059366422,0.20036143764356174,0.0
Month,0.504092659468622,0.47718495,0.026907708163232624,0.3074539545732567,0.20369507,0.10375888084946366,0.1985373598162411,0.0
Quarter,0.5047290906634239,0.48390338,0.02082571241520914,0.3685768771335698,0.20745315,0.16112373055668838,0.283694770976895,0.0
Year,0.499774805206495,0.47937217,0.020402631658750225,0.314450679542922,0.2021237,0.11232697797050378,0.217191933522497,0.0
DayOfMonth,0.491092138449759,0.5023194,0.011227257092385756,0.2919133649171675,0.25570205,0.03621131637705216,0.08059721659235239,0.0
IsMonthEnd,0.033584988515065535,0.3459281,0.3123431142166392,0.1801583666153433,0.24480094,0.06464257354063968,0.9618125928928524,0.0
IsQuarterEnd,0.01053911633563032,0.29967114,0.2891320269577504,0.1021177916060388,0.21040726,0.10828946547403932,0.9846557897581408,0.0
