Feature,Real_Mean,Synthetic_Mean,Mean_Diff,Real_Std,Synthetic_Std,Std_Diff,KS_Stat,KS_PValue
Returns_Mean_50,0.4210896194502049,0.49182603,0.07073640818155474,0.1305936109016565,0.20578352,0.07518990526693786,0.26670295866168947,0.0
Returns_Std_50,0.46091589716498355,0.5402927,0.07937678309853574,0.16183847300061296,0.20089842,0.03905995079031874,0.28973109359878335,0.0
Returns_Skew_50,0.5163402639255589,0.5057153,0.010624953351980992,0.1525735726988282,0.2066897,0.05411612778544761,0.15704928798562146,0.0
Returns_Kurt_50,0.19111860301648262,0.46313408,0.27201547715510244,0.14273392610702612,0.20745523,0.06472130663242243,0.6434829946080465,0.0
Returns_Min_50,0.6685957347529217,0.47851405,0.19008168927600821,0.15261536830228298,0.20475791,0.05214254564482243,0.5076213189547906,0.0
Returns_Max_50,0.3523011578265142,0.51430047,0.16199930775728705,0.1683640048832261,0.20476194,0.03639793237740166,0.48529310106456514,0.0
Returns_Q25_50,0.5714249911126976,0.5074606,0.06396439693545153,0.20691078870918164,0.20987937,0.0029685798344432357,0.13250898658924373,0.0
Returns_Q75_50,0.3477750928790039,0.47533575,0.12756065412455142,0.13729345979820665,0.20824966,0.0709561985479695,0.35965367067606807,0.0
Fourier_Sin_1,0.5108260100897015,0.49104658,0.01977943239766966,0.3533876023653598,0.20485462,0.14853297988210634,0.24137633070648412,0.0
Fourier_Cos_1,0.48917398991029865,0.49184886,0.0026748663004099726,0.3533876023653598,0.20370917,0.1496784321430774,0.23029863127333056,0.0
Fourier_Sin_2,0.5026621577150782,0.50901705,0.0063548925511877075,0.3539667951301277,0.2086071,0.14535968772923352,0.22818159823033324,0.0
Fourier_Cos_2,0.5,0.4748827,0.025117307901382446,0.3532397195753312,0.20812798,0.145111744111464,0.2383433568367206,0.0
Fourier_Sin_3,0.4982859273729863,0.49881816,0.0005322317304072288,0.3535492355458138,0.21210209,0.14144715019386983,0.22440550255772154,0.0
Fourier_Cos_3,0.49828592737298644,0.50303805,0.004752121371215223,0.3535492355458138,0.21153615,0.14201308139485097,0.2263929213327803,0.0
Fourier_Sin_4,0.5000000000000001,0.5035258,0.0035257935523985706,0.3538157874979618,0.2159775,0.13783828264852788,0.21535842665560628,0.0
