Feature,Real_Mean,Synthetic_Mean,Mean_Diff,Real_Std,Synthetic_Std,Std_Diff,KS_Stat,KS_PValue
Returns_Lag_10,0.5631766913920098,0.5120923,0.05108439908320239,0.0527215502540282,0.21790169,0.16518014154036725,0.4101388325901905,0.0
Close_Lag_10,0.5461829497157868,0.532997,0.013185937577420148,0.17185721593543013,0.19858776,0.02673054439381639,0.15130556681529522,0.0
Volume_Lag_10,0.4013315702863215,0.50599587,0.10466429935021415,0.09639182988133417,0.21631658,0.11992475089106573,0.3986116740980949,0.0
Returns_Lag_20,0.5631630562118113,0.5020685,0.06109453661952613,0.052733444576388656,0.21700364,0.16427019893633718,0.4256688285366842,0.0
Close_Lag_20,0.5484023134358604,0.53991115,0.008491162503548422,0.17288180128005415,0.1989778,0.026095996943441335,0.14555465477638158,0.0
Volume_Lag_20,0.4007997465997738,0.5016226,0.10082287064494666,0.09741667952353125,0.21798925,0.12057257149403924,0.3904539927036887,0.0
Returns_Mean_5,0.5351014797832864,0.48756766,0.04753381659053735,0.0644902133157109,0.20666815,0.1421779400894786,0.36951087690852585,0.0
Returns_Std_5,0.09326853747418135,0.40004045,0.30677191023776323,0.07824097313247978,0.20239617,0.12415519617236793,0.7586474800702608,0.0
Returns_Skew_5,0.5031106336915344,0.4849469,0.01816372712491454,0.21168173280867944,0.23783733,0.026155596698194644,0.08186393730576946,0.0
Returns_Kurt_5,0.4152494148873466,0.45927638,0.044026963267408015,0.2429795941999452,0.24891734,0.005937747032354612,0.06947540872855018,6.072312462427741e-249
Returns_Min_5,0.8664793076504883,0.5526686,0.31381073617832034,0.08766931635185649,0.20921731,0.12154799359992574,0.7187204431833536,0.0
Returns_Max_5,0.19408185779390705,0.45941234,0.26533047855558023,0.09509250038881531,0.21192482,0.11683232074956665,0.6659066342386164,0.0
Returns_Q25_5,0.8465953290635333,0.5849339,0.2616614520722613,0.07126542398907999,0.20734248,0.13607705166361472,0.6850510066207269,0.0
Returns_Q75_5,0.27951408278682066,0.4454669,0.16595282304547,0.08333325177944154,0.21469243,0.13135917692863494,0.5081830158086744,0.0
Returns_Mean_10,0.5760539170813568,0.50727427,0.06877964702367856,0.07428275770129651,0.20619248,0.131909720836263,0.38297189568977164,0.0
Returns_Std_10,0.12202508757602862,0.43872872,0.3167036323736937,0.09107912216284755,0.20088927,0.10981015231511113,0.7560127009863532,0.0
Returns_Skew_10,0.47901593097142786,0.4848567,0.005840763965324458,0.1395258838893646,0.21934691,0.07982102682573855,0.16230070260775564,0.0
Returns_Kurt_10,0.23047316181713123,0.41848877,0.18801560890621166,0.14546697340029136,0.22334713,0.0778801540373002,0.41238515065531683,0.0
Returns_Min_10,0.8809640701206832,0.5269863,0.35397776917540125,0.1034076371627631,0.20707375,0.10366611094896175,0.7584616943656263,0.0
Returns_Max_10,0.15661702610846936,0.4803731,0.3237560882389885,0.11241956001960926,0.20794635,0.09552678519046612,0.7384981759221726,0.0
Returns_Q25_10,0.8625484666509864,0.5608292,0.30171924444868536,0.08497105731223353,0.20588921,0.12091815279270879,0.7206120794487232,0.0
Returns_Q75_10,0.19466934581751041,0.42377546,0.22910611847883053,0.07818443187630228,0.20713173,0.12894729665362784,0.6175685718146197,0.0
Returns_Mean_20,0.6281727014405307,0.5216229,0.10654980524607272,0.07903469431208197,0.20467696,0.12564226162625725,0.42066950412106474,0.0
Returns_Std_20,0.15292691516391307,0.48089734,0.32797042203434434,0.10445075781148619,0.2018202,0.09736943690973573,0.7502617889474396,0.0
Returns_Skew_20,0.5244761166272475,0.49500725,0.029468869894535676,0.12246929869801942,0.21034002,0.08787072434275206,0.22890487771922713,0.0
Returns_Kurt_20,0.16380000150492766,0.4295857,0.26578569376179595,0.13057497325013515,0.21176365,0.08118867692877416,0.6064298743413052,0.0
Returns_Min_20,0.8460193639482356,0.475516,0.37050337249887955,0.11831580916918483,0.20550612,0.08719030698262487,0.7632498986623429,0.0
Returns_Max_20,0.18774609291348457,0.53083575,0.3430896548053265,0.12621533417284111,0.20649302,0.08027768588483711,0.7656651128225915,0.0
Returns_Q25_20,0.8584008580153101,0.5299754,0.32842544373918703,0.11375009205635186,0.20678908,0.09303898427192572,0.7243953519794621,0.0
Returns_Q75_20,0.15571687634336395,0.42371103,0.2679941553319748,0.08588131933399105,0.20582524,0.11994392008594608,0.6844176462640184,0.0
Returns_Mean_50,0.5334196791776521,0.46030536,0.0731143162378175,0.0881177044763712,0.20431024,0.11619253388498745,0.35013004999324415,0.0
Returns_Std_50,0.22188358819404067,0.517439,0.2955554195650536,0.13604689202086,0.20053943,0.06449253299458951,0.6738447507093637,0.0
Returns_Skew_50,0.5786905312947472,0.49574348,0.08294704798976982,0.130024856903776,0.20538673,0.07536187114454859,0.2790332387515201,0.0
Returns_Kurt_50,0.1393186905055879,0.43559146,0.2962727687687041,0.1192264929828695,0.20558478,0.08635828639888252,0.6500895149304148,0.0
Returns_Min_50,0.788962090680994,0.42174453,0.3672175652484073,0.14777514818746215,0.20244643,0.05467128273409241,0.7807137548979868,0.0
Returns_Max_50,0.23531761034789775,0.544626,0.3093083871954372,0.1586525870185266,0.20521256,0.046559976257764285,0.7220983650857992,0.0
Returns_Q25_50,0.83863074175596,0.5014907,0.33714002959012745,0.1415750446418257,0.20630832,0.0647332755228548,0.6850172274017025,0.0
Returns_Q75_50,0.24342101385572038,0.46699354,0.22357252666971603,0.12423019420222844,0.20576642,0.08153623033447657,0.5466237670585056,0.0
Fourier_Sin_1,0.5008186289823064,0.45934078,0.041477848008872,0.35567981341586075,0.2023499,0.15332991221651993,0.2525672206458587,0.0
Fourier_Cos_1,0.49064302791568043,0.5046772,0.014034148559844473,0.3512885526863366,0.20497982,0.1463087306467324,0.2318436697743548,0.0
Fourier_Sin_2,0.501064499336063,0.4872689,0.01379560442525063,0.3538453858550636,0.20772286,0.14612252826057354,0.22980847182813136,0.0
Fourier_Cos_2,0.4939648007001912,0.49617603,0.0022112335119212068,0.3533181394029251,0.20875888,0.1445592636752716,0.22730036481556548,0.0
Fourier_Sin_3,0.5006984762570078,0.48259157,0.01810690683333227,0.35362632438838637,0.210109,0.1435173289507643,0.23546649101472772,0.0
Fourier_Cos_3,0.49739325112096605,0.48080388,0.016589374005716417,0.35347013974416536,0.21127473,0.1421954115651874,0.23033204972301036,0.0
Fourier_Sin_4,0.5001891322060572,0.49682876,0.003360367529009478,0.3537599106834207,0.21643458,0.13732532761552674,0.21291041751114714,0.0
Fourier_Cos_4,0.49916923900097876,0.48387495,0.015294292168321899,0.3536761904465575,0.21616621,0.13750997729176473,0.22907377381434946,0.0
Fourier_Sin_5,0.49998894061304844,0.48052925,0.019459691898601417,0.3535475641481724,0.21802549,0.13552207350657847,0.21614477773273888,0.0
Fourier_Cos_5,0.5000237169318541,0.48144987,0.018573844676528783,0.3535592159739172,0.21893512,0.13462409884840604,0.21474294014322381,0.0
DayOfWeek,0.5063124915551952,0.47887963,0.027432860989551888,0.3494605815429135,0.27139112,0.07806945800966458,0.20036143764356174,0.0
Month,0.504092659468622,0.48488572,0.019206937069864094,0.3074539545732567,0.20235421,0.10509974693833085,0.19587724631806513,0.0
Quarter,0.5047290906634239,0.49663004,0.008099047872057286,0.3685768771335698,0.2064216,0.16215527834149368,0.26629002837454396,0.0
Year,0.499774805206495,0.54308164,0.04330683599070961,0.314450679542922,0.20145248,0.11299820077648065,0.2364629779759492,0.0
DayOfMonth,0.491092138449759,0.49121523,0.00012309058466480893,0.2919133649171675,0.2528076,0.039105777531989905,0.07463518443453589,2.837664653423513e-287
IsMonthEnd,0.033584988515065535,0.31973678,0.286151790221049,0.1801583666153433,0.22916651,0.049008141105603975,0.9660181056613971,0.0
IsQuarterEnd,0.01053911633563032,0.29505777,0.2845186572544576,0.1021177916060388,0.20734657,0.10522878186598421,0.9865558708282665,0.0
