Feature,Real_Mean,Synthetic_Mean,Mean_Diff,Real_Std,Synthetic_Std,Std_Diff,KS_Stat,KS_PValue
MFI,0.5660081515535984,0.5107914,0.05521673061701393,0.17068953239037082,0.21750182,0.04681228674338772,0.1524202810431023,0.0
CMF,0.5058505938830457,0.49258465,0.013265948134907224,0.17621531145593977,0.21787126,0.04165595216729784,0.10215680313471151,0.0
Returns_Lag_1,0.5220101620224333,0.49377054,0.028239622261843733,0.07232013278322265,0.22604245,0.15372231669111208,0.33584144034589924,0.0
Close_Lag_1,0.36058570043783006,0.5051376,0.14455192191858474,0.24809833167169815,0.19923736,0.04886097012136703,0.4019473719767599,0.0
Volume_Lag_1,0.1796925531219228,0.41982403,0.2401314808536784,0.10332288166998632,0.2169119,0.11358901539326899,0.5668321848398865,0.0
Returns_Lag_5,0.5220163279804325,0.496285,0.025731336477670674,0.0723579949847118,0.22675024,0.1543922447451695,0.33146703148223217,0.0
Close_Lag_5,0.3656566736787815,0.5114859,0.14582920097408103,0.2517297784895357,0.19937441,0.05235537095970477,0.4047088231320092,0.0
Volume_Lag_5,0.18015231421733724,0.4206911,0.24053878852581156,0.10364421945446343,0.21943219,0.1157879706061521,0.5629306850425618,0.0
Returns_Lag_10,0.5220287984662988,0.4893708,0.03265800536212704,0.07240307577019563,0.22611572,0.15371264271372925,0.34144034589920286,0.0
Close_Lag_10,0.37329774145953976,0.51473844,0.14144069905407108,0.25723089970542884,0.19946699,0.05776391126110053,0.4037798946088367,0.0
Volume_Lag_10,0.18065954207717638,0.41925955,0.23860000611007948,0.10402039366510242,0.21973209,0.1157116971657005,0.5585224969598703,0.0
Returns_Lag_20,0.5220619792329804,0.485653,0.03640896624202883,0.07246904900902415,0.22675617,0.1542871213830123,0.3488211052560465,0.0
Close_Lag_20,0.38664538891451433,0.5211181,0.1344727155433409,0.26712710303995385,0.19893543,0.06819166881773248,0.40474260235103365,0.0
Volume_Lag_20,0.18144852567405567,0.41291887,0.2314703400066389,0.1047096420267458,0.21917678,0.11446714213100719,0.5457455073638697,0.0
Returns_Mean_5,0.5221185887232153,0.49688146,0.025237133540186085,0.10492555721504543,0.215325,0.11039944068687108,0.251038710985002,0.0
Returns_Std_5,0.14272878415245646,0.42968678,0.2869580005918062,0.09297454012524838,0.20809239,0.1151178513656879,0.6657884069720309,0.0
Returns_Skew_5,0.5070296603661063,0.51731783,0.010288171150159564,0.2163675443496131,0.24466817,0.028300626460132677,0.07955850560735034,0.0
Returns_Kurt_5,0.42497262354589177,0.4714281,0.046455472748511306,0.2420189185968771,0.25312483,0.011105914510117526,0.08304620997162537,0.0
Returns_Min_5,0.784839245273274,0.5169618,0.2678774323002515,0.11160608159423259,0.21584985,0.10424376500725362,0.610702945547899,0.0
Returns_Max_5,0.2088863178765184,0.47040582,0.26151949915534195,0.12688080030802157,0.22138587,0.09450506609555814,0.5798371841643022,0.0
Returns_Q25_5,0.7598472290244009,0.54758745,0.2122597747054007,0.08778196728632748,0.21352449,0.1257425233085364,0.5534302796919335,0.0
Returns_Q75_5,0.34636953356624184,0.46178105,0.11541152116894188,0.09570177097403261,0.2186709,0.12296913366235045,0.39343500878259696,0.0
Returns_Mean_10,0.5132494225211737,0.50240993,0.010839487523615077,0.12828093422922357,0.21156953,0.08328859852281348,0.17148020537765168,0.0
Returns_Std_10,0.1986792223533491,0.47391376,0.2752345366397997,0.10809524628520388,0.20430097,0.09620572355389219,0.638917038238076,0.0
Returns_Skew_10,0.4653822089186579,0.5023916,0.03700936784830988,0.16598225982860673,0.22271593,0.05673366932197463,0.1675702607755708,0.0
Returns_Kurt_10,0.24919456977379142,0.43321067,0.18401610117423714,0.1630015608689063,0.22830212,0.06530056029350825,0.3900570868801513,0.0
Returns_Min_10,0.7885872210198838,0.5050489,0.28353834997953953,0.12820349008067383,0.21109137,0.08288787930981384,0.6057205107417916,0.0
Returns_Max_10,0.22891507018297694,0.51839596,0.28948089014798617,0.14540211996901714,0.21443439,0.06903226533066548,0.6282259154168356,0.0
Returns_Q25_10,0.7885212436481999,0.5545673,0.23395396621671183,0.09822432928781732,0.20963368,0.1114093489100434,0.5711559248750169,0.0
Returns_Q75_10,0.21580182260295944,0.4397859,0.22398407512882157,0.09744766272779523,0.21265702,0.11520935676816882,0.5404759491960545,0.0
Returns_Mean_20,0.5053389904314639,0.49360323,0.01173576090875883,0.13249500263369843,0.20851539,0.0760203881200476,0.15701425483042833,0.0
Returns_Std_20,0.23972669147705705,0.48536485,0.24563816285872786,0.11284248055622731,0.20157324,0.08873075722052898,0.6015572219970274,0.0
Returns_Skew_20,0.4156191579060273,0.4752477,0.05962855303719472,0.14036145907676803,0.2087523,0.06839084523879899,0.26108802864477776,0.0
Returns_Kurt_20,0.15441884997531724,0.39612004,0.24170119163349318,0.13655757827190956,0.20831427,0.07175669150920311,0.5721017430077017,0.0
Returns_Min_20,0.7587043556188037,0.48379442,0.27490993466123836,0.14441146520993503,0.20794417,0.06353270443060605,0.5991082286177544,0.0
Returns_Max_20,0.28991443882596557,0.5515247,0.2616102599083179,0.15904167716090795,0.20966817,0.05062649722511653,0.5776668693419809,0.0
Returns_Q25_20,0.7785134870071205,0.52900267,0.24951082053373186,0.12547753649802312,0.20966294,0.08418540758042231,0.5657765842453722,0.0
Returns_Q75_20,0.25942194131716173,0.47208086,0.21265891524449904,0.10995536276600404,0.21022467,0.10026931038596587,0.5169740575597892,0.0
Returns_Mean_50,0.5549758618134432,0.51693034,0.038045520092862106,0.1453136176502384,0.20577501,0.060461389955314276,0.18648662342926633,0.0
Returns_Std_50,0.33956314910237617,0.49921086,0.15964771520312004,0.13866102318960094,0.20131336,0.06265233833593464,0.43309181191730844,0.0
Returns_Skew_50,0.28965169728583295,0.45897317,0.16932147204094927,0.14330701897125517,0.20401864,0.06071161856670107,0.45890758005674914,0.0
Returns_Kurt_50,0.11958505973302866,0.39578897,0.27620390787637683,0.1214180302718066,0.20077075,0.07935272037001621,0.6814788542088908,0.0
Returns_Min_50,0.6771136755248899,0.49218777,0.1849259073039884,0.17011439682074544,0.20424138,0.03412698327473643,0.4553860964734495,0.0
